"","X","cluster"
"5727","TITN",1
"5728","GSL",1
"5729","PFSW",1
"5730","TWIN",1
"5731","VSEC",1
"5732","SP",1
"5733","ALG",1
"5734","AXU",1
"5735","CREG",1
"5736","GENC",1
"5737","XONE",1
"5738","ULH",1
"5739","ERA",1
"5740","ESLT",1
"5741","GASS",1
"5742","KEQU",1
"5743","LTBR",1
"5744","MHH",1
"5745","SEII",1
"5746","CCRC",1
"5747","EML",1
"5748","PFMT",1
"5749","GFN",1
"5750","JOB",1
"5751","AP",1
"5752","BWEN",1
"5753","CASS",1
"5754","CLWT",1
"5755","CVV",1
"5756","FSTR",1
"5757","FTEK",1
"5758","LMB",1
"5759","MAGS",1
"5760","PKOH",1
"5761","PPIH",1
"5762","SPLP",1
"5763","STAF",1
"5764","UUU",1
"5765","ZNH",1
"5766","SEB",1
"5767","WLFC",1
"5768","CLIR",1
"5769","SINO",1
"5770","SWP",1
"5771","SGRP",1
"5772","MICT",1
"5773","ACY",1
"5774","AIRI",1
"5775","AIRT",1
"5776","APDN",1
"5777","ARCW",1
"5778","ARTW",1
"5779","ASTC",1
"5780","AWX",1
"5781","AXR",1
"5782","BKYI",1
"5783","BLNK",1
"5784","CIX",1
"5785","CODA",1
"5786","CUO",1
"5787","CVR",1
"5788","DAC",1
"5789","DGLY",1
"5790","DLHC",1
"5791","DLNG",1
"5792","EEI",1
"5793","ENG",1
"5794","ESEA",1
"5795","ESTR",1
"5796","GFNCP",1
"5797","GLBS",1
"5798","GSH",1
"5799","HEBT",1
"5800","HIHO",1
"5801","HWCC",1
"5802","IDSA",1
"5803","INS",1
"5804","IPWR",1
"5805","ISSC",1
"5806","KELYB",1
"5807","KIQ",1
"5808","LAWS",1
"5809","LIVE",1
"5810","LXFR",1
"5811","NTRP",1
"5812","OFLX",1
"5813","ORGS",1
"5814","PATI",1
"5815","PESI",1
"5816","PFIN",1
"5817","PTSI",1
"5818","PXS",1
"5819","RCMT",1
"5820","SCX",1
"5821","SHIP",1
"5822","SIF",1
"5823","SMED",1
"5824","SPCB",1
"5825","SWJ",1
"5826","SXI",1
"5827","TATT",1
"5828","TAYD",1
"5829","USDP",1
"5830","VIRC",1
"5831","VTNR",1
"5832","WHLM",1
"5833","SRC",1
"5834","EQR",1
"5835","NLY",1
"5836","ARI",1
"5837","CCI",1
"5838","VTR",1
"5839","VER",1
"5840","WELL",1
"5841","PLD",1
"5842","BDN",1
"5843","Z",1
"5844","AIV",1
"5845","RLJ",1
"5846","DDR",1
"5847","KIM",1
"5848","BXMT",1
"5849","DLR",1
"5850","CLI",1
"5851","NYMT",1
"5852","LADR",1
"5853","DOC",1
"5854","PDM",1
"5855","QTS",1
"5856","AMH",1
"5857","HST",1
"5858","UE",1
"5859","WRE",1
"5860","DRE",1
"5861","CONE",1
"5862","KRG",1
"5863","RLGY",1
"5864","HPP",1
"5865","INVH",1
"5866","CTRE",1
"5867","NHI",1
"5868","CBL",1
"5869","O",1
"5870","SHO",1
"5871","BXP",1
"5872","STOR",1
"5873","SPG",1
"5874","CBRE",1
"5875","CXP",1
"5876","AGNC",1
"5877","MPW",1
"5878","CIM",1
"5879","LAMR",1
"5880","OFC",1
"5881","TWO",1
"5882","SLG",1
"5883","VNO",1
"5884","UDR",1
"5885","SBRA",1
"5886","HTA",1
"5887","LXP",1
"5888","KW",1
"5889","NNN",1
"5890","CUZ",1
"5891","ABR",1
"5892","ROIC",1
"5893","INN",1
"5894","OHI",1
"5895","SUI",1
"5896","ANH",1
"5897","SKT",1
"5898","WPG",1
"5899","DRH",1
"5900","CUBE",1
"5901","GLPI",1
"5902","HR",1
"5903","APLE",1
"5904","UNIT",1
"5905","IRET",1
"5906","ESRT",1
"5907","PEB",1
"5908","ARE",1
"5909","MFA",1
"5910","LPT",1
"5911","AVB",1
"5912","MGP",1
"5913","MAA",1
"5914","XHR",1
"5915","FR",1
"5916","BRX",1
"5917","EXR",1
"5918","PGRE",1
"5919","WRI",1
"5920","CPT",1
"5921","ALEX",1
"5922","STWD",1
"5923","XIN",1
"5924","GEO",1
"5925","BAM",4
"5926","SNR",1
"5927","SNH",1
"5928","STAG",1
"5929","IRS",1
"5930","EQC",1
"5931","DEI",1
"5932","BBX",1
"5933","NRZ",1
"5934","CTT",1
"5935","AHH",1
"5936","HIW",1
"5937","REXR",1
"5938","REG",1
"5939","ZG",1
"5940","MAC",1
"5941","RPAI",1
"5942","IVR",1
"5943","RESI",1
"5944","JLL",1
"5945","PSA",1
"5946","COR",1
"5947","PEI",1
"5948","AKR",1
"5949","FRT",1
"5950","IRT",1
"5951","ESS",1
"5952","HT",1
"5953","WPC",1
"5954","PCH",1
"5955","CLDT",1
"5956","SRG",1
"5957","GNL",1
"5958","DEA",1
"5959","AAT",1
"5960","NSA",1
"5961","WSR",1
"5962","RWT",1
"5963","FSP",1
"5964","APTS",1
"5965","RPT",1
"5966","MNR",1
"5967","ORC",1
"5968","CMO",1
"5969","FCPT",1
"5970","NYRT",1
"5971","RHP",1
"5972","ADC",1
"5973","LSI",1
"5974","EPR",1
"5975","CHCT",1
"5976","HHC",1
"5977","PMT",1
"5978","EGP",1
"5979","KRC",1
"5980","TRNO",1
"5981","TCO",1
"5982","STAR",1
"5983","LTC",1
"5984","ELS",1
"5985","CDR",1
"5986","BPY",1
"5987","CIO",1
"5988","BRG",1
"5989","HASI",1
"5990","ACC",1
"5991","AHT",1
"5992","DS",1
"5993","ARR",1
"5994","RMAX",1
"5995","MMI",1
"5996","IIPR",1
"5997","JOE",1
"5998","RMR",1
"5999","FPI",1
"6000","FOR",1
"6001","PICO",1
"6002","EARN",1
"6003","PSB",1
"6004","WMC",1
"6005","LEJU",1
"6006","DX",1
"6007","NXRT",1
"6008","FRPH",1
"6009","CTO",1
"6010","FSV",1
"6011","GTY",1
"6012","UMH",1
"6013","GOOD",1
"6014","GMRE",1
"6015","OLP",1
"6016","MITT",1
"6017","ACRE",1
"6018","TPHS",1
"6019","BRT",1
"6020","CHMI",1
"6021","JCAP",1
"6022","UHT",1
"6023","UBA",1
"6024","IOR",1
"6025","TRC",1
"6026","WHLR",1
"6027","GRIF",1
"6028","CIGI",1
"6029","SOHO",1
"6030","STRS",1
"6031","LMRK",1
"6032","BBU",1
"6033","GRBK",1
"6034","LAND",1
"6035","ALX",1
"6036","TPL",1
"6037","WHLRP",1
"6038","SOHOB",1
"6039","IRCP",1
"6040","CMCT",1
"6041","NYMTP",1
"6042","BFS",1
"6043","TCI",1
"6044","AGNCB",1
"6045","AJX",1
"6046","ARL",1
"6047","CDOR",1
"6048","CHCI",1
"6049","CKX",1
"6050","EMITF",1
"6051","ESBA",1
"6052","FISK",1
"6053","GOODM",1
"6054","HGSH",1
"6055","HMG",1
"6056","IHT",1
"6057","INTG",1
"6058","LANDP",1
"6059","LMRKO",1
"6060","LMRKP",1
"6061","MAYS",1
"6062","MLP",1
"6063","NEN",1
"6064","NYMTO",1
"6065","OBAS",1
"6066","OGCP",1
"6067","PW",1
"6068","SELF",1
"6069","UBP",1
"6070","WHLRD",1
"6071","YRIV",1
"6072","T",3
"6073","VEON",1
"6074","VZ",3
"6075","CTL",1
"6076","NFLX",1
"6077","TMUS",1
"6078","S",1
"6079","AMT",1
"6080","DISH",1
"6081","LBTYK",1
"6082","LBTYA",1
"6083","GSAT",1
"6084","MBT",1
"6085","LBRDA",1
"6086","CHTR",1
"6087","VOD",4
"6088","ORBC",1
"6089","SBAC",1
"6090","KT",1
"6091","CHL",3
"6092","IRDM",1
"6093","LBRDK",1
"6094","GOGO",1
"6095","TSU",1
"6096","SKM",1
"6097","TEUM",1
"6098","WOW",1
"6099","NIHD",1
"6100","GLIBA",1
"6101","RBBN",1
"6102","VIV",1
"6103","VG",1
"6104","BCE",1
"6105","CCOI",1
"6106","CNSL",1
"6107","FTR",1
"6108","ALSK",1
"6109","EGHT",1
"6110","I",1
"6111","TEF",4
"6112","HCHC",1
"6113","TDS",1
"6114","RCI",1
"6115","GLOW",1
"6116","GTT",1
"6117","TU",1
"6118","CHU",4
"6119","CBB",1
"6120","TLK",1
"6121","SITO",1
"6122","LILAK",1
"6123","SJR",1
"6124","TEO",1
"6125","TKC",1
"6126","IDCC",1
"6127","IDT",1
"6128","PHI",1
"6129","HMTV",1
"6130","SHEN",1
"6131","CABO",1
"6132","CHT",1
"6133","USM",1
"6134","OOMA",1
"6135","SPOK",1
"6136","LILA",1
"6137","ORAN",4
"6138","UTSI",1
"6139","ATNI",1
"6140","CEL",1
"6141","GLIBP",1
"6142","CHA",4
"6143","TDA",1
"6144","TDE",4
"6145","UZA",1
"6146","BCOM",1
"6147","AMOV",4
"6148","IPAS",1
"6149","LBTYB",1
"6150","MTSL",1
"6151","OTEL",1
"6152","PTNR",1
"6153","SIFY",1
"6154","TDI",4
"6155","TDJ",1
"6156","VZA",3
"6157","KMI",4
"6158","XOM",3
"6159","HAL",1
"6160","MRO",1
"6161","SWN",1
"6162","SLB",4
"6163","DVN",1
"6164","MPC",1
"6165","COP",4
"6166","CHK",1
"6167","CVX",3
"6168","NBR",1
"6169","SRCI",1
"6170","JAG",1
"6171","APA",1
"6172","KOS",1
"6173","PBR",4
"6174","LPI",1
"6175","PTEN",1
"6176","QEP",1
"6177","RIG",1
"6178","CDEV",1
"6179","DNR",1
"6180","EOG",1
"6181","OAS",1
"6182","OKE",1
"6183","HES",1
"6184","OXY",1
"6185","CVE",1
"6186","FTI",1
"6187","MDR",1
"6188","ECA",1
"6189","RES",1
"6190","WMB",1
"6191","SU",1
"6192","PE",1
"6193","PAA",1
"6194","VLO",1
"6195","AR",1
"6196","SM",1
"6197","COG",1
"6198","EPD",1
"6199","NBL",1
"6200","WLL",1
"6201","CRZO",1
"6202","CLR",1
"6203","PXD",1
"6204","WPX",1
"6205","WTI",1
"6206","XEC",1
"6207","SGU",1
"6208","NOV",1
"6209","CPE",1
"6210","NE",1
"6211","BP",4
"6212","VVV",1
"6213","MUR",1
"6214","SHLX",1
"6215","CXO",1
"6216","HLX",1
"6217","HP",1
"6218","LNG",1
"6219","PBF",1
"6220","CNQ",1
"6221","CNX",1
"6222","OII",1
"6223","PSX",1
"6224","RRC",1
"6225","FET",1
"6226","FANG",1
"6227","NOG",1
"6228","GTE",1
"6229","ENB",1
"6230","TRP",1
"6231","BTE",1
"6232","SUN",1
"6233","CRC",1
"6234","XOG",1
"6235","PEIX",1
"6236","PDS",1
"6237","TCP",1
"6238","EQT",1
"6239","OIS",1
"6240","SEMG",1
"6241","PAGP",1
"6242","REGI",1
"6243","ENLC",1
"6244","MPLX",1
"6245","EC",1
"6246","DO",1
"6247","AROC",1
"6248","DNOW",1
"6249","REI",1
"6250","DRQ",1
"6251","MTDR",1
"6252","PSXP",1
"6253","NGL",1
"6254","HFC",1
"6255","MMP",1
"6256","TRGP",1
"6257","CQP",1
"6258","GPOR",1
"6259","WES",1
"6260","PDCE",1
"6261","TELL",1
"6262","MRC",1
"6263","CPG",1
"6264","IMO",1
"6265","DK",1
"6266","DCP",1
"6267","CNXM",1
"6268","TK",1
"6269","YPF",1
"6270","NS",1
"6271","MCF",1
"6272","SNP",4
"6273","TTI",1
"6274","EQM",1
"6275","AM",1
"6276","NBLX",1
"6277","INT",1
"6278","BAS",1
"6279","GEL",1
"6280","HEP",1
"6281","MTRX",1
"6282","TOT",4
"6283","ERF",1
"6284","NFG",1
"6285","USAC",1
"6286","PBA",1
"6287","TUSK",1
"6288","ENBL",1
"6289","NR",1
"6290","CLMT",1
"6291","SDRL",1
"6292","EEQ",1
"6293","FTK",1
"6294","AXAS",1
"6295","PTR",3
"6296","SSL",1
"6297","E",1
"6298","CRR",1
"6299","VNOM",1
"6300","ZN",1
"6301","FI",1
"6302","CVI",1
"6303","NOA",1
"6304","CLB",1
"6305","GLP",1
"6306","PER",1
"6307","AREX",1
"6308","BCEI",1
"6309","CRK",1
"6310","EPM",1
"6311","PVAC",1
"6312","UGP",1
"6313","CEI",1
"6314","PARR",1
"6315","EXTN",1
"6316","PBFX",1
"6317","SD",1
"6318","ROYT",1
"6319","NGS",1
"6320","GPRK",1
"6321","LLEX",1
"6322","CLNE",1
"6323","ICD",1
"6324","ESTE",1
"6325","IO",1
"6326","HOS",1
"6327","CKH",1
"6328","OBE",1
"6329","SMLP",1
"6330","CEO",4
"6331","KEG",1
"6332","GLOP",1
"6333","UNT",1
"6334","YUMA",1
"6335","ESES",1
"6336","TDW",1
"6337","NEXT",1
"6338","USEG",1
"6339","EGY",1
"6340","GDP",1
"6341","MMLP",1
"6342","BKEP",1
"6343","GEOS",1
"6344","BSM",1
"6345","TAT",1
"6346","CCLP",1
"6347","CAPL",1
"6348","DKL",1
"6349","VET",1
"6350","CELP",1
"6351","GPP",1
"6352","SDPI",1
"6353","TGA",1
"6354","MXC",1
"6355","DWSN",1
"6356","AE",1
"6357","GNE",1
"6358","PFIE",1
"6359","PHX",1
"6360","ROSE",1
"6361","SRLP",1
"6362","PED",1
"6363","SHI",1
"6364","BKEPP",1
"6365","BRN",1
"6366","CRT",1
"6367","DMLP",1
"6368","ENSV",1
"6369","GBR",1
"6370","HUSA",1
"6371","LONE",1
"6372","MARPS",1
"6373","MCEP",1
"6374","PNRG",1
"6375","RCON",1
"6376","ROSEU",1
"6377","SAEX",1
"6378","SNDE",1
"6379","SNMP",1
"6380","TGC",1
"6381","TRCH",1
"6382","BAC",3
"6383","WFC",3
"6384","AIG",4
"6385","C",3
"6386","MS",3
"6387","JPM",3
"6388","BBD",4
"6389","AXP",4
"6390","V",1
"6391","KEY",1
"6392","RF",1
"6393","IBN",1
"6394","MSCI",1
"6395","RDN",1
"6396","AABA",1
"6397","PYPL",1
"6398","SCHW",1
"6399","STI",1
"6400","ITUB",4
"6401","BK",4
"6402","FITB",1
"6403","USB",4
"6404","HBAN",1
"6405","DB",3
"6406","PGR",1
"6407","BCS",3
"6408","BX",4
"6409","SYF",1
"6410","MTG",1
"6411","ZION",1
"6412","BBT",1
"6413","CFG",1
"6414","FNB",1
"6415","VOYA",1
"6416","NTRS",1
"6417","KKR",1
"6418","WRB",1
"6419","STL",1
"6420","NYCB",1
"6421","MET",4
"6422","AFL",1
"6423","GS",3
"6424","MA",1
"6425","ICE",1
"6426","IVZ",1
"6427","SLM",1
"6428","CME",1
"6429","PPBI",1
"6430","ETFC",1
"6431","CEF",1
"6432","WDR",1
"6433","AMTD",1
"6434","PNC",4
"6435","ARCC",1
"6436","FNF",1
"6437","LC",1
"6438","BEN",1
"6439","NAVI",4
"6440","FHN",1
"6441","LYG",4
"6442","ALLY",4
"6443","EVR",1
"6444","WU",1
"6445","HOMB",1
"6446","CS",3
"6447","ISBC",1
"6448","AGO",1
"6449","CB",1
"6450","PRU",4
"6451","PBCT",1
"6452","UCBI",1
"6453","CBSH",1
"6454","SC",1
"6455","HIG",1
"6456","ING",4
"6457","UBS",3
"6458","CNO",1
"6459","BANC",1
"6460","OMF",1
"6461","COF",4
"6462","TROW",1
"6463","FBP",1
"6464","BGCP",1
"6465","ASB",1
"6466","AEG",1
"6467","EWBC",1
"6468","STT",1
"6469","VLY",1
"6470","APO",1
"6471","MMC",1
"6472","GNW",1
"6473","L",1
"6474","MBI",1
"6475","ONB",1
"6476","DFS",1
"6477","NGHC",1
"6478","UNM",1
"6479","ATH",1
"6480","SIVB",1
"6481","LPLA",1
"6482","SEIC",1
"6483","ALL",1
"6484","KRNY",1
"6485","MFC",1
"6486","UMPQ",1
"6487","PNFP",1
"6488","CBOE",1
"6489","PHH",1
"6490","TCF",1
"6491","RY",4
"6492","TRV",1
"6493","ADS",1
"6494","AXS",1
"6495","ESNT",1
"6496","SMFG",3
"6497","FULT",1
"6498","LAZ",1
"6499","LNC",1
"6500","CMA",1
"6501","PFG",1
"6502","STFC",1
"6503","HSBC",3
"6504","HDB",1
"6505","WAL",1
"6506","ARES",1
"6507","WAFD",1
"6508","BKU",1
"6509","FII",1
"6510","ACGL",1
"6511","AEL",1
"6512","ORI",1
"6513","MC",1
"6514","NMIH",1
"6515","LFC",4
"6516","NBHC",1
"6517","BPOP",1
"6518","GWB",1
"6519","TD",4
"6520","BRO",1
"6521","FAF",1
"6522","KMPR",1
"6523","BLK",1
"6524","TRUP",1
"6525","HOPE",1
"6526","AON",1
"6527","BXS",1
"6528","RJF",1
"6529","AMP",1
"6530","CM",4
"6531","TCBI",1
"6532","OCN",1
"6533","NWBI",1
"6534","PSEC",1
"6535","WETF",1
"6536","SF",1
"6537","WBS",1
"6538","TPRE",1
"6539","VIRT",1
"6540","GHL",1
"6541","CFR",1
"6542","BNS",4
"6543","EV",1
"6544","CINF",1
"6545","GLRE",1
"6546","HLI",1
"6547","WTFC",1
"6548","FCF",1
"6549","FANH",1
"6550","BKCC",1
"6551","MTB",1
"6552","FDS",1
"6553","PACW",1
"6554","NTB",1
"6555","AIZ",1
"6556","PRA",1
"6557","UMBF",1
"6558","BAP",1
"6559","OCSL",1
"6560","HTLF",1
"6561","CUBI",1
"6562","APAM",1
"6563","STC",1
"6564","FFBC",1
"6565","BMO",4
"6566","AJG",1
"6567","RGA",1
"6568","KB",1
"6569","FHB",1
"6570","SNV",1
"6571","MGI",1
"6572","OSBC",1
"6573","BRKL",1
"6574","ONDK",1
"6575","IBKR",1
"6576","CSFL",1
"6577","CFFN",1
"6578","RLI",1
"6579","UBSI",1
"6580","WLTW",1
"6581","FCFS",1
"6582","CNS",1
"6583","LM",1
"6584","GDOT",1
"6585","MCC",1
"6586","MCY",1
"6587","CATY",1
"6588","COLB",1
"6589","BPFH",1
"6590","COWN",1
"6591","EZPW",1
"6592","MHLD",1
"6593","WD",1
"6594","TBBK",1
"6595","NDAQ",1
"6596","WSFS",1
"6597","MKTX",1
"6598","ECPG",1
"6599","HRTG",1
"6600","CIB",1
"6601","HFWA",1
"6602","BHLB",1
"6603","TSC",1
"6604","RE",1
"6605","FBC",1
"6606","SFNC",1
"6607","LTS",1
"6608","PB",1
"6609","IBKC",1
"6610","TFSL",1
"6611","PRAA",1
"6612","AFG",1
"6613","BANR",1
"6614","SLF",1
"6615","SIGI",1
"6616","SUPV",1
"6617","BOH",1
"6618","OFG",1
"6619","MFG",3
"6620","HTGC",1
"6621","GBCI",1
"6622","AINV",1
"6623","HTH",1
"6624","LKFN",1
"6625","CASH",1
"6626","SFBS",1
"6627","RBS",3
"6628","BMA",1
"6629","GABC",1
"6630","AB",1
"6631","TRMK",1
"6632","EFSC",1
"6633","BOKF",1
"6634","UVSP",1
"6635","OCFC",1
"6636","PJT",1
"6637","ENVA",1
"6638","AMG",1
"6639","NMR",4
"6640","UCFC",1
"6641","FMBI",1
"6642","ORIT",1
"6643","TREE",1
"6644","BSAC",1
"6645","HMN",1
"6646","MSBI",1
"6647","EBSB",1
"6648","UIHC",1
"6649","TCPC",1
"6650","IBTX",1
"6651","AI",1
"6652","ACBI",1
"6653","CVBF",1
"6654","SASR",1
"6655","HAFC",1
"6656","GCAP",1
"6657","PRI",1
"6658","ABDC",1
"6659","WASH",1
"6660","LBAI",1
"6661","IBOC",1
"6662","WBK",4
"6663","FBK",1
"6664","DGICA",1
"6665","GBDC",1
"6666","OCSI",1
"6667","CG",1
"6668","TRST",1
"6669","LBC",1
"6670","FLIC",1
"6671","FSB",1
"6672","CIT",1
"6673","EQBK",1
"6674","TCRD",1
"6675","SSB",1
"6676","MAIN",1
"6677","AVAL",1
"6678","GTS",1
"6679","DFIN",1
"6680","NNI",1
"6681","TCBK",1
"6682","GSBC",1
"6683","ABCB",1
"6684","PJC",1
"6685","CACC",1
"6686","CNA",1
"6687","AMBC",1
"6688","TSLX",1
"6689","OLBK",1
"6690","PNNT",1
"6691","SFE",1
"6692","PHYS",1
"6693","SRCE",1
"6694","SBSI",1
"6695","QCRH",1
"6696","SBCF",1
"6697","FRME",1
"6698","FBNC",1
"6699","SLRC",1
"6700","CPF",1
"6701","EGBN",1
"6702","THG",1
"6703","NOAH",1
"6704","FRBK",1
"6705","PEBO",1
"6706","LOB",1
"6707","RNR",1
"6708","JRVR",1
"6709","NBTB",1
"6710","CNOB",1
"6711","GLAD",1
"6712","UFCS",1
"6713","CBU",1
"6714","TBK",1
"6715","PFSI",1
"6716","FIBK",1
"6717","FFIN",1
"6718","MN",1
"6719","Y",1
"6720","AFH",1
"6721","HTBI",1
"6722","WSBC",1
"6723","MFNC",1
"6724","BLX",1
"6725","EFC",1
"6726","HCI",1
"6727","VBTX",1
"6728","WSBF",1
"6729","FFG",1
"6730","PFLT",1
"6731","MFIN",1
"6732","FNHC",1
"6733","HTBK",1
"6734","KNSL",1
"6735","HMST",1
"6736","FFIC",1
"6737","INDB",1
"6738","ERIE",1
"6739","AGM",1
"6740","FDUS",1
"6741","ANAT",1
"6742","CIVB",1
"6743","WABC",1
"6744","CNBKA",1
"6745","PUK",4
"6746","UBFO",1
"6747","SONA",1
"6748","FFWM",1
"6749","CAC",1
"6750","CARO",1
"6751","CIA",1
"6752","AMRK",1
"6753","MKL",1
"6754","WRLD",1
"6755","PZN",1
"6756","SYBT",1
"6757","EIG",1
"6758","CHCO",1
"6759","IBCP",1
"6760","MBWM",1
"6761","PGC",1
"6762","UVE",1
"6763","ATAX",1
"6764","NFBK",1
"6765","SHG",4
"6766","FISI",1
"6767","MOFG",1
"6768","RNST",1
"6769","FBMS",1
"6770","TMP",1
"6771","ABTX",1
"6772","MCBC",1
"6773","THFF",4
"6774","YIN",1
"6775","PFS",1
"6776","YRD",1
"6777","GAIN",1
"6778","MMAC",1
"6779","CTBI",1
"6780","INTL",1
"6781","BSRR",1
"6782","FDEF",1
"6783","PSLV",1
"6784","ESXB",1
"6785","ISTR",1
"6786","NTRSP",1
"6787","RM",1
"6788","WNEB",1
"6789","NEWT",1
"6790","HBMD",1
"6791","MFSF",1
"6792","RILY",1
"6793","HBNC",1
"6794","DCOM",1
"6795","BWFG",1
"6796","FMBH",1
"6797","INBK",1
"6798","SVVC",1
"6799","BCBP",1
"6800","GARS",1
"6801","BHB",1
"6802","WTM",1
"6803","ESGR",1
"6804","RIOT",1
"6805","CVCY",1
"6806","EHTH",1
"6807","GROW",1
"6808","KINS",1
"6809","MRLN",1
"6810","MVC",1
"6811","QIWI",1
"6812","WHG",1
"6813","BUSE",1
"6814","HONE",1
"6815","SMBC",1
"6816","LMFA",1
"6817","FCBC",1
"6818","SCM",1
"6819","MRCC",1
"6820","PWOD",1
"6821","FNWB",1
"6822","TSBK",1
"6823","NGHCN",1
"6824","STBA",1
"6825","TBNK",1
"6826","BFIN",1
"6827","PBIP",1
"6828","RBCAA",1
"6829","SAL",1
"6830","SUNS",1
"6831","WF",1
"6832","JP",1
"6833","BCH",1
"6834","IX",1
"6835","PRK",1
"6836","PFBI",1
"6837","CCBG",1
"6838","ENFC",1
"6839","IMH",1
"6840","BMRC",1
"6841","AC",1
"6842","DHIL",1
"6843","PUB",1
"6844","ESSA",1
"6845","FFNW",1
"6846","OPY",1
"6847","BOCH",1
"6848","FCNCA",1
"6849","WTBA",1
"6850","AROW",1
"6851","BANF",1
"6852","BDGE",1
"6853","BYFC",1
"6854","CHMG",1
"6855","CSTR",1
"6856","GBLI",1
"6857","GEC",1
"6858","OFS",1
"6859","SMBK",1
"6860","TIPT",1
"6861","PBBI",1
"6862","VRTS",1
"6863","BMTC",1
"6864","CPTA",1
"6865","CRVL",1
"6866","PMBC",1
"6867","MSB",1
"6868","FNLC",1
"6869","MBCN",1
"6870","NKSH",1
"6871","AMNB",1
"6872","CFFI",1
"6873","SHBI",1
"6874","TCFC",1
"6875","GBL",1
"6876","AUBN",1
"6877","OVBC",1
"6878","AMSF",1
"6879","BCRH",1
"6880","BCTF",1
"6881","CART",1
"6882","CZWI",1
"6883","EBTC",1
"6884","FBSS",1
"6885","FCCY",1
"6886","FMAO",1
"6887","FMNB",1
"6888","GSBD",1
"6889","HALL",1
"6890","JRJC",1
"6891","MLVF",1
"6892","RVSB",1
"6893","SMMF",1
"6894","WHF",1
"6895","NGHCO",1
"6896","SFST",1
"6897","LCNB",1
"6898","SBBX",1
"6899","EVBN",1
"6900","GCBC",1
"6901","FBIZ",1
"6902","RZA",1
"6903","NCBS",1
"6904","FCCO",1
"6905","SLCT",1
"6906","OFED",1
"6907","NWLI",1
"6908","CATC",1
"6909","SAFT",1
"6910","TPVG",1
"6911","DNBF",1
"6912","NRIM",1
"6913","EBMT",1
"6914","ICBK",1
"6915","FGBI",1
"6916","ITIC",1
"6917","PEBK",1
"6918","PVBC",1
"6919","SBFG",1
"6920","AAMC",1
"6921","AAME",1
"6922","ACNB",1
"6923","AEB",1
"6924","AFC",1
"6925","AINC",1
"6926","AIW",1
"6927","AMRB",1
"6928","ASFI",1
"6929","ASRV",1
"6930","ATLC",1
"6931","ATLO",1
"6932","BKJ",1
"6933","BKSC",1
"6934","BOTJ",1
"6935","CARV",1
"6936","CBAN",1
"6937","CBFV",1
"6938","CCNE",1
"6939","CFBK",1
"6940","CIZN",1
"6941","CNFR",1
"6942","COHN",1
"6943","CPSS",1
"6944","CSWC",1
"6945","CVLY",1
"6946","CWBC",1
"6947","CZNC",1
"6948","DXF",1
"6949","EMCF",1
"6950","EQS",1
"6951","FCAP",1
"6952","FDBC",1
"6953","FNCB",1
"6954","FPAY",1
"6955","FSBC",1
"6956","FSBW",1
"6957","FSFG",1
"6958","FUNC",1
"6959","FUSB",1
"6960","GFED",1
"6961","GLBZ",1
"6962","GWGH",1
"6963","HBCP",1
"6964","HCAP",1
"6965","HFBL",1
"6966","HMNF",1
"6967","HNNA",1
"6968","HRZN",1
"6969","HWBK",1
"6970","IHC",1
"6971","IROQ",1
"6972","JMP",1
"6973","KFFB",1
"6974","KFS",1
"6975","LARK",1
"6976","LOAN",1
"6977","LSBK",1
"6978","MDLY",1
"6979","MELR",1
"6980","MGYR",1
"6981","MPB",1
"6982","MSBF",1
"6983","MVBF",1
"6984","NBN",1
"6985","NGHCP",1
"6986","NHLD",1
"6987","NICK",1
"6988","NSEC",1
"6989","NWFL",1
"6990","OHAI",1
"6991","OPHC",1
"6992","OPOF",1
"6993","ORRF",1
"6994","OTTW",1
"6995","OVLY",1
"6996","OXBR",1
"6997","PBHC",1
"6998","PFIS",1
"6999","PIH",1
"7000","PKBK",1
"7001","PLBC",1
"7002","PNBK",1
"7003","PROV",1
"7004","RAND",1
"7005","RBNC",1
"7006","RNDB",1
"7007","SAMG",1
"7008","SAR",1
"7009","SFBC",1
"7010","SGB",1
"7011","SIEB",1
"7012","SLMBP",1
"7013","SNFCA",1
"7014","SVBI",1
"7015","TRCB",1
"7016","TURN",1
"7017","UBCP",1
"7018","UBOH",1
"7019","UNAM",1
"7020","UNB",1
"7021","UNTY",1
"7022","VBFC",1
"7023","WCFB",1
"7024","WEBK",1
"7025","WINS",1
"7026","WVFC",1
"7027","D",1
"7028","VST",1
"7029","AEP",1
"7030","NRG",1
"7031","AES",1
"7032","PPL",1
"7033","LNT",1
"7034","PCG",1
"7035","SO",1
"7036","CNP",1
"7037","DUK",4
"7038","NEE",1
"7039","EXC",1
"7040","PEGI",1
"7041","EIX",1
"7042","XEL",1
"7043","NI",1
"7044","CMS",1
"7045","ES",1
"7046","PNW",1
"7047","FE",1
"7048","PEG",1
"7049","WEC",1
"7050","ED",1
"7051","AEE",1
"7052","OGE",1
"7053","SRE",1
"7054","NJR",1
"7055","NGG",4
"7056","SBS",1
"7057","CIG",1
"7058","ELP",1
"7059","POR",1
"7060","WTR",1
"7061","ATO",1
"7062","SWX",1
"7063","ENIA",1
"7064","ETR",1
"7065","TERP",1
"7066","CZZ",1
"7067","ENIC",1
"7068","AWK",1
"7069","BKH",1
"7070","HE",1
"7071","SJI",1
"7072","UGI",1
"7073","CWT",1
"7074","PNM",1
"7075","AT",1
