"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Market.Cap","cluster"
"PVG 2014",-0.544189158427435,0.0265736137985147,0.00619004888102584,0.00388908176944591,-0.0138008093338035,16478796.6,"2"
"ASH 2014",-0.0307743821065423,0.016337291343277,-0.0369648104522408,-0.0215575415248204,-0.0158143000553261,3975187289.5232,"2"
"ARLP 2014",-0.252217891253935,0.0317910174331908,-0.00805591643919714,0.060976851910527,-0.118334363560884,3188310293.7,"2"
"BHP 2014",12.3880166891516,-1.86694355276462,0.34212970058188,1.9301573020875,-6.29850101327645,164078600000,"16"
"AGI 2014",-0.555262207952344,0.0166862461279308,0.00244433217652326,0.00457391274500843,0.0330679475610784,20963954.94,"2"
"CBT 2014",-0.305861289673252,0.0454956442513147,0.00818407969408987,0.000852609658080316,-0.0554170459705796,3278745334.13,"2"
"AG 2014",-0.533205076571787,0.0309532032494669,0.00253191484341576,0.00882069324302598,-0.00135491392761474,98738671.68,"2"
"KS 2014",-0.383206410454131,-0.0118540079057019,0.0104208746571706,0.0148477695387372,-0.0263743887570664,7110215047.82,"2"
"NG 2014",-0.583716749225257,0.0472474406748078,0.00617852454786833,-0.00180273538901355,0.0595306006101217,897926375.76,"2"
"HCLP 2014",-0.472614420268869,0.0188379587541766,0.00289900621064608,0.0126164918911831,-0.0523391856917217,2280094695.2,"2"
"BCC 2014",-0.473955258049879,0.0199894920733153,0.00811240285473469,0.00664981463842593,-0.020252027514639,1464145063.65,"2"
"UEC 2014",-0.547068392315288,0.0293633008553816,0.00587415846567677,0.00159558448969274,-0.00822031965689273,160218803.46,"2"
"SQM 2014",-0.358524596208264,-0.0520421885786359,0.0183940050407823,0.0350570631776137,-0.0262710631436404,5.76e+09,"2"
"SXT 2014",-0.413140099779048,0.00473160100527961,0.00527425931676523,0.0125099406425074,-0.0687082553836244,2905789216.54,"2"
"FMC 2014",-0.178263608211872,0.0625055831132476,-0.000729184818029016,-0.00644964182372359,-0.101788161951462,6591693372.8083,"2"
"SCCO 2014",0.306339043506438,-0.0894400287753166,0.0679516359194865,0.0632877971366437,-0.292864957203585,23072317916.4,"2"
"BMCH 2014",-0.490295097795406,0.020804166410827,-0.00478304301521104,0.000967698527736076,-0.0179211089086455,401017177.92,"2"
"GRA 2014",-0.374820538714229,-0.0300899328294083,0.00459940045168835,-0.168785024684199,-0.00267590464494993,7041900898.07,"2"
"SUM 2014",-0.488806573857294,-0.0183427247040585,0.00621040704714375,-0.00168456735697382,0.0206469242233127,1909957536.9105,"2"
"MUX 2014",-0.601263101966223,0.0161412994688233,-0.00548343032761288,0.00333501437109135,0.0412398185113253,299944626.24,"2"
"TROX 2014",-0.429191207073528,-0.0718534854175039,0.0378319534120724,-0.0244920709821076,0.09651526851113,2741042755.8,"2"
"OEC 2014",-0.508317029987237,0.0241652655978812,0.00658900956201079,0.0242644509610337,-0.0321037520489695,1557600000,"2"
"SBGL 2014",-0.500290330317902,-0.0122600370484077,0.0120255092455827,0.0482856482668464,-0.0612271474442369,15073300000,"2"
"ALB 2014",-0.244650623088219,-0.00211137928916537,-0.00310035476840552,-0.00788978992945423,0.0295378876685008,4705395522.17,"2"
"OC 2014",-0.260877634451983,0.054182901194899,-0.00558589257932115,-0.0132820965598311,0.0522888590170738,4210541375.64,"2"
"EXP 2014",-0.469728558858023,0.0111500111240346,0.00997901209243237,0.0145450317094066,-0.0414107969429951,4430634462.54,"2"
"MDU 2014",-0.262922558819856,-0.0833724075431565,0.00382864455477037,0.0358621753273639,-0.0969634322375431,4561513019.5,"2"
"SAND 2014",-0.538083619206925,0.0267407354836086,0.00504937369104911,0.00765940647295756,-0.0178050068120548,525840593.04,"2"
"ECL 2014",0.646622487341446,-0.240597675407234,0.0195259036253685,0.083267885635932,-0.316495788698343,31368173235.36,"2"
"RYN 2014",-0.332574241147225,-0.00306592422709533,-0.00238715858517486,0.0244313383988539,-0.131293264691806,3540728519.24,"2"
"PPG 2014",1.2971781545343,0.325171904628132,-0.0357217208757339,-0.0376312001290215,-0.62929223432062,31721882038.65,"9"
"TMST 2014",-0.501434452347356,0.0270042077377975,0.00659002842657487,0.00785920239590078,-0.0159957942100232,1689974214.25,"2"
"FNV 2014",-0.456842194436533,0.0301735665934584,0.00784213546561647,0.0295743903140989,-0.0629174387552519,4825381448.2,"2"
"FUL 2014",-0.428065452239107,0.00938516957715896,0.00631959161893528,-0.00656304683213275,-0.0373903962835261,2160983773.31,"2"
"BVN 2014",-0.442001244229648,0.0236759876545722,0.011213846412083,0.00778598590137011,-0.0676859758650857,3688080000,"2"
"EXK 2014",-0.546709937350967,0.0342920388225912,0.0028666057524079,0.00532061438046577,0.00125223590377755,131007836.4,"2"
"BBL 2014",9.31641413677174,-0.858844633857787,0.435972969968343,1.68327586606645,-2.88262076017228,175284046342.05,"17"
"UNVR 2014",-0.29430744993546,-0.141708488726751,-0.00452022844789274,-0.0461094739089949,0.171296108520336,3590435425.45,"2"
"FSM 2014",-0.528885589497798,0.0347526380612996,0.00698536549478339,0.0076156765368786,-0.0147420209980765,979684844.58,"2"
"PAAS 2014",-0.583875731533159,-0.000635333764730554,-0.00376053109935166,0.0173794414257045,0.0270383161087584,2715750000,"2"
"UUUU 2014",-0.556241096445665,0.0186003496075636,0.00635963541145349,0.00448646113259826,-0.00532017894354035,121331743.69,"2"
"SHW 2014",0.255563832036349,0.0814789051831136,0.0201366239681067,0.0420720119915943,-0.205508660149748,25251233166.72,"2"
"SSRM 2014",-0.550469578248659,0.0263391600658546,0.00975365042220697,0.00563050419621436,0.0165205224910332,1179600000,"2"
"UFS 2014",-0.258184409903603,-0.0249407133570381,-0.0279482459366722,0.0415655889667488,-0.0934239359059358,2592996431.28,"2"
"HBM 2014",-0.454692969597881,-0.00883739394254134,-0.00432756838978659,0.00956128651960169,0.0119990219096239,512696887.68,"2"
"VEDL 2014",0.44893904090199,-0.469299548152964,0.0437821294867342,0.0548981604901718,0.0446676214115646,16219200000,"2"
"MAG 2014",-0.544909508731824,0.0289807110254958,0.0056447219359813,0.00314893205926225,-0.00992882004132111,364767714.09,"2"
"CRH 2014",0.730657073092192,-0.337831043990517,-0.0142445312482852,0.0779372660744988,-0.284836663059329,23298933372.84,"2"
"IPI 2014",-0.516021998980572,0.02275972106717,0.00455107760754454,0.0123602645654109,-0.0190758428721727,1055053014.2,"2"
"BLDR 2014",-0.505793657733303,0.0181467499888168,0.00416195527080862,-0.000974707058909875,0.00847185465882204,674256342.36,"2"
"GPRE 2014",-0.460558876357488,0.0112411977943807,0.0133419376254238,0.0163799229600122,-0.0237840728394618,932000679.12,"2"
"RPM 2014",-0.205078897077579,0.00152176645728656,0.00755340384588282,-0.00330933545541923,-0.0709245971406653,5753621652.5,"2"
"CMP 2014",-0.399946628250433,0.00724872618690577,0.00939423725184305,0.0164373751511838,-0.0655103914428308,2916484505.69,"2"
"IFF 2014",-0.07571609895309,0.207723912583965,0.0036989579355108,-0.013649847373754,-0.116583317078035,8207281477.36,"2"
"AVD 2014",-0.5179675240191,0.022765035948781,0.00500404748511976,-0.00138619333068651,-0.0235737485996232,338247567.7,"2"
"SMG 2014",-0.286071789073359,-0.000661973311463298,0.00689682168825254,0.0136660023916467,-0.129191218257478,3366632225,"2"
"HSC 2014",-0.413260600288205,-0.0296341008321339,0.0056316759229776,0.0145377286185907,-0.0591057307040555,1526491983.92,"2"
"WLK 2014",-0.215237656487428,0.0263223403008323,0.0401958236845254,0.0829283443819802,-0.15797780928999,8130017866.7,"2"
"USCR 2014",-0.521070350990878,0.020153148023511,0.00496325602508385,0.00482239757228106,-0.00686551924418885,397725139.3,"2"
"WLKP 2014",-0.420487814853486,0.0400098447259651,0.0226296511089394,0.0572550569943266,-0.0528215011503998,784732170,"2"
"APD 2014",0.708391481798804,-0.0643157423507336,0.00628901588980944,0.0839177638887955,-0.41706644803675,25652524950.1365,"9"
"SXC 2014",-0.511127540853852,0.00759960423283162,-0.00288297178920558,0.000467890276241058,0.0315956009087782,1280645715.08,"2"
"ROCK 2014",-0.528007032318271,0.0109555546432843,0.00501066725952529,0.00395740588838679,-0.00668609613830901,502507706.58,"2"
"GOLD 2014",-0.350449346569074,-0.435454712724889,0.0359943180835546,-0.00376811004947355,1.18853690762151,15311040000,"14"
"OR 2014",-0.233504813825088,0.099313993308193,-0.00925185819715512,0.00745637666434972,-0.188886262657762,5531496470.1,"2"
"OMN 2014",-0.512695407623578,0.00758029298704493,0.00464593082893861,-0.000636522510458852,-0.000696601389808119,312039668.36,"2"
"KRA 2014",-0.486078112377873,0.049792305233555,0.00400403082006056,-0.00848272256901305,0.00983184707466511,682530128.28,"2"
"URG 2014",-0.542368775012372,0.0299891038449261,0.00559420571873954,0.00340693922735713,-0.00948901470406953,112477224.42,"2"
"LXU 2014",-0.510277473432314,0.00152121109523177,0.00524347036220169,0.00454879469767549,-0.0108690227866008,710915495.04,"2"
"AMWD 2014",-0.525285414597827,0.0252786840573045,0.00653036771487313,0.00758788216520708,-0.0229630133821854,466367073.89,"2"
"BXC 2014",-0.519169381393865,0.0131138546912862,0.00390958534503756,-0.0076209854782257,0.0137732553872608,157663615.2,"2"
"RFP 2014",-0.49737881911994,-0.0182478496921717,-0.000354797902097653,0.0118978325120453,0.049644548168769,1665740307.51,"2"
"CSTE 2014",-0.498519397591272,0.0297275086753644,0.00547259932161448,0.0105578603072472,-0.0414707847977623,535500000,"2"
"IIIN 2014",-0.530923526941052,0.0258705304394308,0.00624324070305977,0.00712506729129382,-0.0242374362925888,377676813.95,"2"
"BLD 2014",-0.513464997720918,0.0265695949633645,0.00642135558755873,0.010007750695618,-0.0217017729761725,1109511087,"2"
"UAN 2014",-0.466790237902579,0.0181875447315722,0.00296362886470149,0.0154926112742721,-0.0681427417073693,712156063.86,"2"
"SWM 2014",-0.448901952026283,0.0238385269627921,0.00461002493450199,0.00913178232444659,-0.0369809890683643,1288700971.2,"2"
"GLT 2014",-0.457373800737923,0.0173253117469952,0.00500827292793012,0.00346526168815748,-0.0389655179991742,1098040594.38,"2"
"MERC 2014",-0.483219854343328,-0.000780745706178199,0.00104339551727542,0.00741845391284404,-0.00274984693218603,789918709.52,"2"
"AGFS 2014",-0.535862272057721,0.0250501416636001,0.00549439573693321,0.00159634437905598,-0.00885054580514058,264600000,"2"
"RYAM 2014",-0.475394289496938,-0.000910881464353305,0.00391570032487462,0.00343126191336927,0.0314043811142242,951166114.7,"2"
"PKX 2014",1.99236242245805,-1.12076163325787,0.0338274522137596,0.00808498875960666,-0.805051740702686,22726400000,"3"
"AXE 2014",-0.27810633960449,-0.00271424817744208,0.00616125611652666,0.0186609086426228,-0.107057184055759,2915987719.14,"2"
"TX 2014",-0.255709180553067,0.0931955433374302,0.0380736454106787,-0.00674953887246398,-0.0356734472824818,3771180000,"2"
"GSS 2014",-0.576778581678949,0.0224567481119519,0.00673499000166874,0.00376018513534466,0.0230880249602843,5603013,"2"
"DOOR 2014",-0.503440627646922,0.0166101935025426,0.0045861089499846,-0.000746013842701621,0.0212319571238055,1845622903.14,"2"
"SA 2014",-0.535553650273648,0.0403506335834994,0.00589726644889578,-8.87076327331481e-05,-0.00524268533499939,2493931440,"2"
"MTRN 2014",-0.493710231466397,0.0381416728951261,0.0052940727323825,0.00566030099975323,-0.0359709324631901,710048777.49,"2"
"ALO 2014",-0.535795807549033,0.0240734824753505,0.00669690973646385,0.00788459341030014,-0.0217962986104278,383859070.65,"2"
"VGZ 2014",-0.556333733472962,0.0279499923091201,0.00601979738679859,0.00416733786509018,-0.0023032886180379,23037060.76,"2"
"NAK 2014",-0.548257667643202,0.0371136211756401,0.0055250300154037,-3.71240789804259e-06,-0.000755488103276881,36549540,"2"
"THM 2014",-0.548821560444004,0.0268073138791806,0.00583190558195696,0.00413373378569739,-0.0100593910774317,44130887.1,"2"
"UFPI 2014",-0.502948867509346,0.0154076088834583,0.00859579250372895,0.0104989049864343,-0.0399990409331735,1065658170.6114,"2"
"GSV 2014",-0.544193713010734,0.0237593459938253,0.00579261944600689,0.00454574125144379,-0.016770300266252,184919757.6,"2"
"POL 2014",-0.407439265360933,0.00458332390863709,0.0016096952606883,0.0012114702735895,0.00651567567027067,3446419177.96,"2"
"KALU 2014",-0.48107581112608,0.0225547379888991,0.007578013599151,0.009050920270332,-0.0267036932288204,1270848130.74,"2"
"KRO 2014",-0.467415219993516,0.00593302698128698,0.00718069962313665,0.0101810655246392,-0.0434069933353938,1508661225.96,"2"
"RGLD 2014",-0.473661524575976,0.00981052550108094,0.00548720834363311,0.0143171768469653,-0.0424741370730879,4928555023.23,"2"
"EVA 2014",-0.522305736617888,0.0133057162403285,0.00530765057101156,0.00706543225191983,-0.036574241214304,511920934,"2"
"MTX 2014",-0.388337060780892,-0.00794694227527439,0.00373629585221163,0.00257064478827452,0.0111737089563853,2396355443.1,"2"
"TREX 2014",-0.535562805798851,0.00240958937626271,0.00862701028012184,0.016797185524394,-0.0432722182525173,1362829744.3,"2"
"GPL 2014",-0.546999139827941,0.024243044181868,0.0061168617571454,0.00525164536337162,-0.0145432000164571,375200000,"2"
"IBP 2014",-0.531085552297344,0.0190307427309003,0.00625820909529167,0.00681923809838792,-0.0206821898842373,567372530.34,"2"
"AMRS 2014",-0.518526183665251,0.0849043205460105,0.00419979593352326,-0.0219611743520974,0.0486095655272283,162896302.5,"2"
"KOP 2014",-0.49172790051669,-0.0107756563791465,0.0086624119265991,-0.00543656225394996,0.01555023705588,532460385.78,"2"
"APOG 2014",-0.51197373655877,0.02260020756955,0.00595353488140949,0.00918477499568001,-0.0352970882485321,967644033.95,"2"
"AAON 2014",-0.517689078386812,0.0265945146482059,0.00762460851308546,0.00937024191924244,-0.0331015736018917,1219616190.91,"2"
"AKG 2014",-0.547076567747177,0.0240736306871346,0.00562757126113982,0.00137039585749226,-0.00687440813200118,44392985.6,"2"
"REX 2014",-0.519616868845481,0.0176902895368986,0.00741674585922843,0.0106452812285289,-0.0343925046318599,330864476.16,"2"
"CBPX 2014",-0.522336763959932,0.00753838065534131,0.00613361874048793,0.00739021307071679,-0.00548078102749357,781343370,"2"
"IPHS 2014",-0.480843284847923,0.0245909792973109,0.0073679366068606,0.0131440458627694,-0.0469573157533072,1270811950.8,"2"
"KMG 2014",-0.515213388906158,0.0509817863922576,0.0045158933553702,0.00138730481182993,-0.0104559017360656,9330895.6,"2"
"NX 2014",-0.515193864146962,0.0271868359512679,0.00530638720672505,0.00546108841092168,-0.0312933199027569,751461871.16,"2"
"GORO 2014",-0.526613196321398,0.0383110774546578,0.00685911036692298,0.00505898534098375,-0.015606610732016,183126267.22,"2"
"AMTX 2014",-0.539387877749782,0.0203262400761544,0.00550098794289155,0.00629200355628483,-0.0147520535984194,119344116.9,"2"
"ICL 2014",0.29558354740736,-0.0523666433720954,-0.00125013157807707,0.0436875853907837,-0.42249411299551,10201605965.46,"2"
"NEU 2014",-0.360164802096807,0.110558859822117,0.0109917706957604,0.00186232403441433,-0.0500046009145785,5056652588.85,"2"
"BCPC 2014",-0.495475274606071,0.0214044943280551,0.00685405664429173,0.0052453217563129,-0.0177186955031128,2048646480.16,"2"
"TREC 2014",-0.531093893867044,0.0228762677186168,0.00611854399672599,0.0053768422841824,-0.0182473032350302,356608123.2,"2"
"WWR 2014",-0.549734573598083,0.0236989984306812,0.00593329457214221,0.00416094690876899,-0.0115384207928241,46909944,"2"
"RKDA 2014",-0.544217361523009,0.0298925514685204,0.00579794872292305,0.00228324483764937,-0.0113647486260588,315179836,"2"
"LODE 2014",-0.544939186899677,0.0311336710073627,0.00565962490146053,0.00328349065080524,-0.00868246982035257,64994215.8,"2"
"TANH 2014",-0.538465367758792,0.0218343318649474,0.00593457782301166,0.00588510947575708,-0.0240958564965492,172800000,"2"
"VHI 2014",-0.45288630652166,-0.022664307447174,0.00689741850350793,-0.000989196772489438,-0.0111378942647608,2173838998.09,"2"
"CLW 2014",-0.479816545504313,0.0189408950913131,0.00548241512063761,0.00206978038618672,0.00825380406874819,1338947870.85,"2"
"HWKN 2014",-0.527378394600887,0.0235661875663478,0.00633575840760384,0.00823874762916887,-0.0292785289631784,390199374.4,"2"
"GFF 2014",-0.45506305893645,0.0043862295783708,0.00187235116155119,-0.0052008173288608,0.00992562431235982,611741979.1,"2"
"XPL 2014",-0.543970376947582,0.0230954342957999,0.00575890928973379,0.00517541217442929,-0.0180461990978582,36107873.88,"2"
"MTL 2014",-0.902009639095489,-0.229472999952418,0.00265356785671436,0.0467019434462357,0.471534538733736,2208960000,"14"
"NRP 2014",-0.382967774937695,-0.0467291517290183,0.000682035192505127,0.00712127586895304,-0.0382493930019082,1131075292.5,"2"
"TGB 2014",-0.537143219392508,0.0184248986442521,0.00456506210763024,0.00333439825962907,0.00446236476010259,129600372.975,"2"
"APT 2014",-0.541191809315764,0.0208638867921666,0.00585390595901106,0.00577613683367367,-0.0225610824006412,47025883.13,"2"
"NWPX 2014",-0.535129233978172,0.0224684705427154,0.00599071663738626,0.00685756770512702,-0.0177365980099759,286744418.04,"2"
"SCL 2014",-0.470050436218619,0.0401193200079033,0.00525375286429171,0.00289453807334154,-0.0333729598731947,891723567.36,"2"
"WDFC 2014",-0.503297174420023,0.0206899144615919,0.00668794425049712,0.00812324420515566,-0.0424484620300285,1033073433.95,"2"
"NP 2014",-0.501507345047093,0.0128337579075513,0.00491462560047392,0.0110186553527802,-0.0293715128642073,1002290100,"2"
"TGLS 2014",-0.535508076190549,0.0179570542531425,0.00661735002246288,0.00455036994116463,-0.0216706868002136,247689769.95,"2"
"ACH 2014",-1.23890130220066,-0.0408699894885986,0.0435188290095494,0.224925481860768,0.680881503064067,1.435e+09,"14"
"DNN 2014",-0.569271429300329,0.0368476839901073,0.00596392251624372,0.00160120398678498,0.0169341789453941,2428410000,"2"
"IOSP 2014",-0.475823837349339,0.0353818364869931,0.00621685897925247,0.00863943457009676,-0.0381651012141881,1043087726.8,"2"
"PLM 2014",-0.545075086222309,0.0243200518722738,0.00579538654343151,0.00383145086509257,-0.0135893844140536,217965840,"2"
"FF 2014",-0.515292912616576,0.0280366987802953,0.00629510722308901,0.00943438991985467,-0.0359718879381865,569265491.76,"2"
"KWR 2014",-0.490226927267924,0.0281604939303094,0.00653469388571052,0.006166837703953,-0.0363612035336232,1221303242.64,"2"
